,secID,endDate,ADJUST_NAV
9081,161017.XSHE,2017/5/18,2.02
9082,161017.XSHE,2017/5/19,2.014
9083,161017.XSHE,2017/5/22,1.988
9084,161017.XSHE,2017/5/23,1.946
9085,161017.XSHE,2017/5/24,1.955
9086,161017.XSHE,2017/5/25,1.966
9087,161017.XSHE,2017/5/26,1.961
9088,161017.XSHE,2017/5/31,1.956
9089,161607.XSHE,2017/3/1,3.5538
9090,161607.XSHE,2017/3/2,3.5305
9091,161607.XSHE,2017/3/3,3.5172
9092,161607.XSHE,2017/3/6,3.5338
9093,161607.XSHE,2017/3/7,3.5405
9094,161607.XSHE,2017/3/8,3.5371
9095,161607.XSHE,2017/3/9,3.5172
9096,161607.XSHE,2017/3/10,3.5172
9097,161607.XSHE,2017/3/13,3.5405
9098,161607.XSHE,2017/3/14,3.5438
9099,161607.XSHE,2017/3/15,3.5505
9100,161607.XSHE,2017/3/16,3.5704
9101,161607.XSHE,2017/3/17,3.5271
9102,161607.XSHE,2017/3/20,3.5305
9103,161607.XSHE,2017/3/21,3.5471
9104,161607.XSHE,2017/3/22,3.5238
9105,161607.XSHE,2017/3/23,3.5371
9106,161607.XSHE,2017/3/24,3.5671
9107,161607.XSHE,2017/3/27,3.5538
9108,161607.XSHE,2017/3/28,3.5471
9109,161607.XSHE,2017/3/29,3.5438
9110,161607.XSHE,2017/3/30,3.5205
9111,161607.XSHE,2017/3/31,3.5471
9112,161607.XSHE,2017/4/5,3.5838
9113,161607.XSHE,2017/4/6,3.5904
9114,161607.XSHE,2017/4/7,3.5938
9115,161607.XSHE,2017/4/10,3.5838
9116,161607.XSHE,2017/4/11,3.5904
9117,161607.XSHE,2017/4/12,3.5804
9118,161607.XSHE,2017/4/13,3.5738
9119,161607.XSHE,2017/4/14,3.5571
9120,161607.XSHE,2017/4/17,3.5538
9121,161607.XSHE,2017/4/18,3.5205
9122,161607.XSHE,2017/4/19,3.5005
9123,161607.XSHE,2017/4/20,3.5072
9124,161607.XSHE,2017/4/21,3.5238
9125,161607.XSHE,2017/4/24,3.4972
9126,161607.XSHE,2017/4/25,3.5005
9127,161607.XSHE,2017/4/26,3.5005
9128,161607.XSHE,2017/4/27,3.5072
9129,161607.XSHE,2017/4/28,3.5005
9130,161607.XSHE,2017/5/2,3.4805
9131,161607.XSHE,2017/5/3,3.4705
9132,161607.XSHE,2017/5/4,3.4605
9133,161607.XSHE,2017/5/5,3.4439
9134,161607.XSHE,2017/5/8,3.4405
9135,161607.XSHE,2017/5/9,3.4272
9136,161607.XSHE,2017/5/10,3.4306
9137,161607.XSHE,2017/5/11,3.4472
9138,161607.XSHE,2017/5/12,3.4805
9139,161607.XSHE,2017/5/15,3.4938
9140,161607.XSHE,2017/5/16,3.5072
9141,161607.XSHE,2017/5/17,3.4872
9142,161607.XSHE,2017/5/18,3.4805
9143,161607.XSHE,2017/5/19,3.4905
9144,161607.XSHE,2017/5/22,3.5072
9145,161607.XSHE,2017/5/23,3.5172
9146,161607.XSHE,2017/5/24,3.5138
9147,161607.XSHE,2017/5/25,3.5871
9148,161607.XSHE,2017/5/26,3.5838
9149,161607.XSHE,2017/5/31,3.5971
9150,161613.OFCN,2017/3/1,2.2898
9151,161613.OFCN,2017/3/2,2.2826
9152,161613.OFCN,2017/3/3,2.3042
9153,161613.OFCN,2017/3/6,2.3378
9154,161613.OFCN,2017/3/7,2.3474
9155,161613.OFCN,2017/3/8,2.3378
9156,161613.OFCN,2017/3/9,2.3234
9157,161613.OFCN,2017/3/10,2.3186
9158,161613.OFCN,2017/3/13,2.3354
9159,161613.OFCN,2017/3/14,2.3258
9160,161613.OFCN,2017/3/15,2.321
9161,161613.OFCN,2017/3/16,2.3354
9162,161613.OFCN,2017/3/17,2.3186
9163,161613.OFCN,2017/3/20,2.3258
9164,161613.OFCN,2017/3/21,2.3306
9165,161613.OFCN,2017/3/22,2.3162
9166,161613.OFCN,2017/3/23,2.321
9167,161613.OFCN,2017/3/24,2.3306
9168,161613.OFCN,2017/3/27,2.3066
9169,161613.OFCN,2017/3/28,2.3042
9170,161613.OFCN,2017/3/29,2.285
9171,161613.OFCN,2017/3/30,2.2419
9172,161613.OFCN,2017/3/31,2.2562
9173,161613.OFCN,2017/4/5,2.2946
9174,161613.OFCN,2017/4/6,2.2994
9175,161613.OFCN,2017/4/7,2.2994
9176,161613.OFCN,2017/4/10,2.2658
9177,161613.OFCN,2017/4/11,2.2682
9178,161613.OFCN,2017/4/12,2.2443
9179,161613.OFCN,2017/4/13,2.2539
9180,161613.OFCN,2017/4/14,2.2251
9181,161613.OFCN,2017/4/17,2.1987
9182,161613.OFCN,2017/4/18,2.1747
9183,161613.OFCN,2017/4/19,2.1603
9184,161613.OFCN,2017/4/20,2.1675
9185,161613.OFCN,2017/4/21,2.1627
9186,161613.OFCN,2017/4/24,2.1244
9187,161613.OFCN,2017/4/25,2.1388
9188,161613.OFCN,2017/4/26,2.134
9189,161613.OFCN,2017/4/27,2.1579
9190,161613.OFCN,2017/4/28,2.1603
9191,161613.OFCN,2017/5/2,2.1555
9192,161613.OFCN,2017/5/3,2.146
9193,161613.OFCN,2017/5/4,2.1436
9194,161613.OFCN,2017/5/5,2.1196
9195,161613.OFCN,2017/5/8,2.0884
9196,161613.OFCN,2017/5/9,2.1004
9197,161613.OFCN,2017/5/10,2.0668
9198,161613.OFCN,2017/5/11,2.062
9199,161613.OFCN,2017/5/12,2.0596
9200,161613.OFCN,2017/5/15,2.0692
9201,161613.OFCN,2017/5/16,2.1148
9202,161613.OFCN,2017/5/17,2.1244
9203,161613.OFCN,2017/5/18,2.1124
9204,161613.OFCN,2017/5/19,2.1004
9205,161613.OFCN,2017/5/22,2.0884
9206,161613.OFCN,2017/5/23,2.0524
9207,161613.OFCN,2017/5/24,2.0716
9208,161613.OFCN,2017/5/25,2.0764
9209,161613.OFCN,2017/5/26,2.062
9210,161613.OFCN,2017/5/31,2.062
9211,162208.OFCN,2017/3/1,2.0206
9212,162208.OFCN,2017/3/2,2.0053
9213,162208.OFCN,2017/3/3,2.0051
9214,162208.OFCN,2017/3/6,2.0237
9215,162208.OFCN,2017/3/7,2.0267
9216,162208.OFCN,2017/3/8,2.0141
9217,162208.OFCN,2017/3/9,1.9927
9218,162208.OFCN,2017/3/10,1.9981
9219,162208.OFCN,2017/3/13,2.0215
9220,162208.OFCN,2017/3/14,2.0165
9221,162208.OFCN,2017/3/15,2.0161
9222,162208.OFCN,2017/3/16,2.0282
9223,162208.OFCN,2017/3/17,2.0062
9224,162208.OFCN,2017/3/20,2.0091
9225,162208.OFCN,2017/3/21,2.0289
9226,162208.OFCN,2017/3/22,2.0287
9227,162208.OFCN,2017/3/23,2.0294
9228,162208.OFCN,2017/3/24,2.0368
9229,162208.OFCN,2017/3/27,2.0328
9230,162208.OFCN,2017/3/28,2.0283
9231,162208.OFCN,2017/3/29,2.0238
9232,162208.OFCN,2017/3/30,1.9968
9233,162208.OFCN,2017/3/31,2.0098
9234,162208.OFCN,2017/4/5,2.0479
9235,162208.OFCN,2017/4/6,2.0622
9236,162208.OFCN,2017/4/7,2.0789
9237,162208.OFCN,2017/4/10,2.076
9238,162208.OFCN,2017/4/11,2.0901
9239,162208.OFCN,2017/4/12,2.0886
9240,162208.OFCN,2017/4/13,2.0971
9241,162208.OFCN,2017/4/14,2.0672
9242,162208.OFCN,2017/4/17,2.0524
9243,162208.OFCN,2017/4/18,2.0402
9244,162208.OFCN,2017/4/19,2.0307
9245,162208.OFCN,2017/4/20,2.0366
9246,162208.OFCN,2017/4/21,2.0276
9247,162208.OFCN,2017/4/24,1.9914
9248,162208.OFCN,2017/4/25,2.0073
9249,162208.OFCN,2017/4/26,1.9995
9250,162208.OFCN,2017/4/27,2.0055
9251,162208.OFCN,2017/4/28,2.0076
9252,162208.OFCN,2017/5/2,2.0053
9253,162208.OFCN,2017/5/3,1.995
9254,162208.OFCN,2017/5/4,1.9886
9255,162208.OFCN,2017/5/5,1.9711
9256,162208.OFCN,2017/5/8,1.9409
9257,162208.OFCN,2017/5/9,1.9486
9258,162208.OFCN,2017/5/10,1.9279
9259,162208.OFCN,2017/5/11,1.9448
9260,162208.OFCN,2017/5/12,1.9571
9261,162208.OFCN,2017/5/15,1.9585
9262,162208.OFCN,2017/5/16,1.9893
9263,162208.OFCN,2017/5/17,1.9869
9264,162208.OFCN,2017/5/18,1.9697
9265,162208.OFCN,2017/5/19,1.9637
9266,162208.OFCN,2017/5/22,1.9483
9267,162208.OFCN,2017/5/23,1.9342
9268,162208.OFCN,2017/5/24,1.9319
9269,162208.OFCN,2017/5/25,1.9493
9270,162208.OFCN,2017/5/26,1.9524
9271,162208.OFCN,2017/5/31,1.952
9272,163110.XSHE,2017/3/1,2.7979
9273,163110.XSHE,2017/3/2,2.7858
9274,163110.XSHE,2017/3/3,2.7898
9275,163110.XSHE,2017/3/6,2.8142
9276,163110.XSHE,2017/3/7,2.8188
9277,163110.XSHE,2017/3/8,2.8047
9278,163110.XSHE,2017/3/9,2.7832
9279,163110.XSHE,2017/3/10,2.786
9280,163110.XSHE,2017/3/13,2.8019
9281,163110.XSHE,2017/3/14,2.8012
9282,163110.XSHE,2017/3/15,2.8036
9283,163110.XSHE,2017/3/16,2.8248
9284,163110.XSHE,2017/3/17,2.8045
9285,163110.XSHE,2017/3/20,2.8077
9286,163110.XSHE,2017/3/21,2.81
9287,163110.XSHE,2017/3/22,2.7876
9288,163110.XSHE,2017/3/23,2.7814
9289,163110.XSHE,2017/3/24,2.7865
9290,163110.XSHE,2017/3/27,2.7801
9291,163110.XSHE,2017/3/28,2.7734
9292,163110.XSHE,2017/3/29,2.7555
9293,163110.XSHE,2017/3/30,2.7139
9294,163110.XSHE,2017/3/31,2.7197
9295,163110.XSHE,2017/4/5,2.7709
9296,163110.XSHE,2017/4/6,2.777
9297,163110.XSHE,2017/4/7,2.7817
9298,163110.XSHE,2017/4/10,2.7709
9299,163110.XSHE,2017/4/11,2.7863
9300,163110.XSHE,2017/4/12,2.7655
9301,163110.XSHE,2017/4/13,2.7766
9302,163110.XSHE,2017/4/14,2.7316
9303,163110.XSHE,2017/4/17,2.6932
9304,163110.XSHE,2017/4/18,2.6641
9305,163110.XSHE,2017/4/19,2.6304
9306,163110.XSHE,2017/4/20,2.6175
9307,163110.XSHE,2017/4/21,2.6169
9308,163110.XSHE,2017/4/24,2.5628
9309,163110.XSHE,2017/4/25,2.5665
9310,163110.XSHE,2017/4/26,2.5711
9311,163110.XSHE,2017/4/27,2.5779
9312,163110.XSHE,2017/4/28,2.5979
9313,163110.XSHE,2017/5/2,2.5977
9314,163110.XSHE,2017/5/3,2.5887
9315,163110.XSHE,2017/5/4,2.5822
9316,163110.XSHE,2017/5/5,2.5544
9317,163110.XSHE,2017/5/8,2.5142
9318,163110.XSHE,2017/5/9,2.5279
9319,163110.XSHE,2017/5/10,2.4923
9320,163110.XSHE,2017/5/11,2.4826
9321,163110.XSHE,2017/5/12,2.4796
9322,163110.XSHE,2017/5/15,2.4885
9323,163110.XSHE,2017/5/16,2.5235
9324,163110.XSHE,2017/5/17,2.531
9325,163110.XSHE,2017/5/18,2.5214
9326,163110.XSHE,2017/5/19,2.5185
9327,163110.XSHE,2017/5/22,2.4825
9328,163110.XSHE,2017/5/23,2.4336
9329,163110.XSHE,2017/5/24,2.4392
9330,163110.XSHE,2017/5/25,2.4687
9331,163110.XSHE,2017/5/26,2.4682
9332,163110.XSHE,2017/5/31,2.4688
9333,163407.XSHE,2017/3/1,1.46
9334,163407.XSHE,2017/3/2,1.4505
9335,163407.XSHE,2017/3/3,1.4479
9336,163407.XSHE,2017/3/6,1.4543
9337,163407.XSHE,2017/3/7,1.4585
9338,163407.XSHE,2017/3/8,1.456
9339,163407.XSHE,2017/3/9,1.4478
9340,163407.XSHE,2017/3/10,1.4472
9341,163407.XSHE,2017/3/13,1.4621
9342,163407.XSHE,2017/3/14,1.4625
9343,163407.XSHE,2017/3/15,1.4664
9344,163407.XSHE,2017/3/16,1.4725
9345,163407.XSHE,2017/3/17,1.4577
9346,163407.XSHE,2017/3/20,1.4613
9347,163407.XSHE,2017/3/21,1.4692
9348,163407.XSHE,2017/3/22,1.4612
9349,163407.XSHE,2017/3/23,1.4696
9350,163407.XSHE,2017/3/24,1.4801
9351,163407.XSHE,2017/3/27,1.4781
9352,163407.XSHE,2017/3/28,1.4758
9353,163407.XSHE,2017/3/29,1.4734
9354,163407.XSHE,2017/3/30,1.4664
9355,163407.XSHE,2017/3/31,1.4787
9356,163407.XSHE,2017/4/5,1.4946
9357,163407.XSHE,2017/4/6,1.4979
9358,163407.XSHE,2017/4/7,1.4991
9359,163407.XSHE,2017/4/10,1.4977
9360,163407.XSHE,2017/4/11,1.4994
9361,163407.XSHE,2017/4/12,1.4948
9362,163407.XSHE,2017/4/13,1.4952
9363,163407.XSHE,2017/4/14,1.4825
9364,163407.XSHE,2017/4/17,1.4789
9365,163407.XSHE,2017/4/18,1.4719
9366,163407.XSHE,2017/4/19,1.4648
9367,163407.XSHE,2017/4/20,1.4746
9368,163407.XSHE,2017/4/21,1.4797
9369,163407.XSHE,2017/4/24,1.4679
9370,163407.XSHE,2017/4/25,1.4723
9371,163407.XSHE,2017/4/26,1.478
9372,163407.XSHE,2017/4/27,1.4801
9373,163407.XSHE,2017/4/28,1.4736
9374,163407.XSHE,2017/5/2,1.4688
9375,163407.XSHE,2017/5/3,1.4647
9376,163407.XSHE,2017/5/4,1.4601
9377,163407.XSHE,2017/5/5,1.4496
9378,163407.XSHE,2017/5/8,1.4435
9379,163407.XSHE,2017/5/9,1.4428
9380,163407.XSHE,2017/5/10,1.4428
9381,163407.XSHE,2017/5/11,1.4507
9382,163407.XSHE,2017/5/12,1.469
9383,163407.XSHE,2017/5/15,1.4737
9384,163407.XSHE,2017/5/16,1.4856
9385,163407.XSHE,2017/5/17,1.4755
9386,163407.XSHE,2017/5/18,1.4753
9387,163407.XSHE,2017/5/19,1.4773
9388,163407.XSHE,2017/5/22,1.4835
9389,163407.XSHE,2017/5/23,1.493
9390,163407.XSHE,2017/5/24,1.4912
9391,163407.XSHE,2017/5/25,1.5231
9392,163407.XSHE,2017/5/26,1.5218
9393,163407.XSHE,2017/5/31,1.5265
9394,163808.OFCN,2017/3/1,1.0868
9395,163808.OFCN,2017/3/2,1.0797
9396,163808.OFCN,2017/3/3,1.0767
9397,163808.OFCN,2017/3/6,1.0807
9398,163808.OFCN,2017/3/7,1.0838
9399,163808.OFCN,2017/3/8,1.0838
9400,163808.OFCN,2017/3/9,1.0787
9401,163808.OFCN,2017/3/10,1.0787
9402,163808.OFCN,2017/3/13,1.0848
9403,163808.OFCN,2017/3/14,1.0868
9404,163808.OFCN,2017/3/15,1.0898
9405,163808.OFCN,2017/3/16,1.0939
9406,163808.OFCN,2017/3/17,1.0848
9407,163808.OFCN,2017/3/20,1.0858
9408,163808.OFCN,2017/3/21,1.0918
9409,163808.OFCN,2017/3/22,1.0868
9410,163808.OFCN,2017/3/23,1.0918
9411,163808.OFCN,2017/3/24,1.0999
9412,163808.OFCN,2017/3/27,1.0969
9413,163808.OFCN,2017/3/28,1.0949
9414,163808.OFCN,2017/3/29,1.0939
9415,163808.OFCN,2017/3/30,1.0888
9416,163808.OFCN,2017/3/31,1.0949
9417,163808.OFCN,2017/4/5,1.106
9418,163808.OFCN,2017/4/6,1.11
9419,163808.OFCN,2017/4/7,1.11
9420,163808.OFCN,2017/4/10,1.107
9421,163808.OFCN,2017/4/11,1.109
9422,163808.OFCN,2017/4/12,1.109
9423,163808.OFCN,2017/4/13,1.108
9424,163808.OFCN,2017/4/14,1.1009
9425,163808.OFCN,2017/4/17,1.1019
9426,163808.OFCN,2017/4/18,1.0969
9427,163808.OFCN,2017/4/19,1.0928
9428,163808.OFCN,2017/4/20,1.0989
9429,163808.OFCN,2017/4/21,1.1029
9430,163808.OFCN,2017/4/24,1.0969
9431,163808.OFCN,2017/4/25,1.0999
9432,163808.OFCN,2017/4/26,1.1009
9433,163808.OFCN,2017/4/27,1.1019
9434,163808.OFCN,2017/4/28,1.0979
9435,163808.OFCN,2017/5/2,1.0949
9436,163808.OFCN,2017/5/3,1.0918
9437,163808.OFCN,2017/5/4,1.0908
9438,163808.OFCN,2017/5/5,1.0878
9439,163808.OFCN,2017/5/8,1.0848
9440,163808.OFCN,2017/5/9,1.0817
9441,163808.OFCN,2017/5/10,1.0848
9442,163808.OFCN,2017/5/11,1.0928
9443,163808.OFCN,2017/5/12,1.105
9444,163808.OFCN,2017/5/15,1.108
9445,163808.OFCN,2017/5/16,1.113
9446,163808.OFCN,2017/5/17,1.105
9447,163808.OFCN,2017/5/18,1.104
9448,163808.OFCN,2017/5/19,1.107
9449,163808.OFCN,2017/5/22,1.1141
9450,163808.OFCN,2017/5/23,1.1252
9451,163808.OFCN,2017/5/24,1.1242
9452,163808.OFCN,2017/5/25,1.1464
9453,163808.OFCN,2017/5/26,1.1464
9454,163808.OFCN,2017/5/31,1.1514
9455,164508.OFCN,2017/3/1,0.8721
9456,164508.OFCN,2017/3/2,0.8679
9457,164508.OFCN,2017/3/3,0.8658
9458,164508.OFCN,2017/3/6,0.87
9459,164508.OFCN,2017/3/7,0.8711
9460,164508.OFCN,2017/3/8,0.8711
9461,164508.OFCN,2017/3/9,0.8658
9462,164508.OFCN,2017/3/10,0.8658
9463,164508.OFCN,2017/3/13,0.8721
9464,164508.OFCN,2017/3/14,0.8721
9465,164508.OFCN,2017/3/15,0.8742
9466,164508.OFCN,2017/3/16,0.8785
9467,164508.OFCN,2017/3/17,0.87
9468,164508.OFCN,2017/3/20,0.8711
9469,164508.OFCN,2017/3/21,0.8753
9470,164508.OFCN,2017/3/22,0.8711
9471,164508.OFCN,2017/3/23,0.8742
9472,164508.OFCN,2017/3/24,0.8817
9473,164508.OFCN,2017/3/27,0.8785
9474,164508.OFCN,2017/3/28,0.8774
9475,164508.OFCN,2017/3/29,0.8764
9476,164508.OFCN,2017/3/30,0.8711
9477,164508.OFCN,2017/3/31,0.8764
9478,164508.OFCN,2017/4/5,0.8859
9479,164508.OFCN,2017/4/6,0.8891
9480,164508.OFCN,2017/4/7,0.8902
9481,164508.OFCN,2017/4/10,0.8859
9482,164508.OFCN,2017/4/11,0.8891
9483,164508.OFCN,2017/4/12,0.888
9484,164508.OFCN,2017/4/13,0.887
9485,164508.OFCN,2017/4/14,0.8806
9486,164508.OFCN,2017/4/17,0.8795
9487,164508.OFCN,2017/4/18,0.8753
9488,164508.OFCN,2017/4/19,0.8711
9489,164508.OFCN,2017/4/20,0.8753
9490,164508.OFCN,2017/4/21,0.8785
9491,164508.OFCN,2017/4/24,0.8711
9492,164508.OFCN,2017/4/25,0.8742
9493,164508.OFCN,2017/4/26,0.8742
9494,164508.OFCN,2017/4/27,0.8732
9495,164508.OFCN,2017/4/28,0.8721
9496,164508.OFCN,2017/5/2,0.87
9497,164508.OFCN,2017/5/3,0.8679
9498,164508.OFCN,2017/5/4,0.8658
9499,164508.OFCN,2017/5/5,0.8615
9500,164508.OFCN,2017/5/8,0.8583
9501,164508.OFCN,2017/5/9,0.8594
9502,164508.OFCN,2017/5/10,0.8594
9503,164508.OFCN,2017/5/11,0.8647
9504,164508.OFCN,2017/5/12,0.8732
9505,164508.OFCN,2017/5/15,0.8742
9506,164508.OFCN,2017/5/16,0.8795
9507,164508.OFCN,2017/5/17,0.8742
9508,164508.OFCN,2017/5/18,0.8711
9509,164508.OFCN,2017/5/19,0.8732
9510,164508.OFCN,2017/5/22,0.8753
9511,164508.OFCN,2017/5/23,0.8827
9512,164508.OFCN,2017/5/24,0.8827
9513,164508.OFCN,2017/5/25,0.8997
9514,164508.OFCN,2017/5/26,0.8997
9515,164508.OFCN,2017/5/31,0.9039
9516,165310.OFCN,2017/3/1,1.5447
9517,165310.OFCN,2017/3/2,1.5379
9518,165310.OFCN,2017/3/3,1.5367
9519,165310.OFCN,2017/3/6,1.547
9520,165310.OFCN,2017/3/7,1.5493
9521,165310.OFCN,2017/3/8,1.5504
9522,165310.OFCN,2017/3/9,1.5413
9523,165310.OFCN,2017/3/10,1.5447
9524,165310.OFCN,2017/3/13,1.5573
9525,165310.OFCN,2017/3/14,1.5596
9526,165310.OFCN,2017/3/15,1.5607
9527,165310.OFCN,2017/3/16,1.5676
9528,165310.OFCN,2017/3/17,1.5596
9529,165310.OFCN,2017/3/20,1.563
9530,165310.OFCN,2017/3/21,1.5687
9531,165310.OFCN,2017/3/22,1.5573
9532,165310.OFCN,2017/3/23,1.5641
9533,165310.OFCN,2017/3/24,1.5744
9534,165310.OFCN,2017/3/27,1.5687
9535,165310.OFCN,2017/3/28,1.5676
9536,165310.OFCN,2017/3/29,1.5607
9537,165310.OFCN,2017/3/30,1.5493
9538,165310.OFCN,2017/3/31,1.5584
9539,165310.OFCN,2017/4/5,1.5778
9540,165310.OFCN,2017/4/6,1.5858
9541,165310.OFCN,2017/4/7,1.5881
9542,165310.OFCN,2017/4/10,1.5824
9543,165310.OFCN,2017/4/11,1.5927
9544,165310.OFCN,2017/4/12,1.5915
9545,165310.OFCN,2017/4/13,1.5904
9546,165310.OFCN,2017/4/14,1.5733
9547,165310.OFCN,2017/4/17,1.563
9548,165310.OFCN,2017/4/18,1.5516
9549,165310.OFCN,2017/4/19,1.539
9550,165310.OFCN,2017/4/20,1.5402
9551,165310.OFCN,2017/4/21,1.547
9552,165310.OFCN,2017/4/24,1.5276
9553,165310.OFCN,2017/4/25,1.5344
9554,165310.OFCN,2017/4/26,1.539
9555,165310.OFCN,2017/4/27,1.5424
9556,165310.OFCN,2017/4/28,1.5424
9557,165310.OFCN,2017/5/2,1.5379
9558,165310.OFCN,2017/5/3,1.5299
9559,165310.OFCN,2017/5/4,1.5253
9560,165310.OFCN,2017/5/5,1.5139
9561,165310.OFCN,2017/5/8,1.5013
9562,165310.OFCN,2017/5/9,1.5048
9563,165310.OFCN,2017/5/10,1.5013
9564,165310.OFCN,2017/5/11,1.507
9565,165310.OFCN,2017/5/12,1.5185
9566,165310.OFCN,2017/5/15,1.523
9567,165310.OFCN,2017/5/16,1.539
9568,165310.OFCN,2017/5/17,1.5322
9569,165310.OFCN,2017/5/18,1.5287
9570,165310.OFCN,2017/5/19,1.531
9571,165310.OFCN,2017/5/22,1.5356
9572,165310.OFCN,2017/5/23,1.5333
9573,165310.OFCN,2017/5/24,1.5344
9574,165310.OFCN,2017/5/25,1.563
9575,165310.OFCN,2017/5/26,1.5607
9576,165310.OFCN,2017/5/31,1.5641
9577,180003.OFCN,2017/3/1,4.2274
9578,180003.OFCN,2017/3/2,4.2013
9579,180003.OFCN,2017/3/3,4.2013
9580,180003.OFCN,2017/3/6,4.219
9581,180003.OFCN,2017/3/7,4.2346
9582,180003.OFCN,2017/3/8,4.2371
9583,180003.OFCN,2017/3/9,4.2177
9584,180003.OFCN,2017/3/10,4.2215
9585,180003.OFCN,2017/3/13,4.2426
9586,180003.OFCN,2017/3/14,4.2418
9587,180003.OFCN,2017/3/15,4.2578
9588,180003.OFCN,2017/3/16,4.2624
9589,180003.OFCN,2017/3/17,4.2342
9590,180003.OFCN,2017/3/20,4.2456
9591,180003.OFCN,2017/3/21,4.2877
9592,180003.OFCN,2017/3/22,4.2806
9593,180003.OFCN,2017/3/23,4.2924
9594,180003.OFCN,2017/3/24,4.3168
9595,180003.OFCN,2017/3/27,4.3008
9596,180003.OFCN,2017/3/28,4.2894
9597,180003.OFCN,2017/3/29,4.2848
9598,180003.OFCN,2017/3/30,4.2607
9599,180003.OFCN,2017/3/31,4.2793
9600,180003.OFCN,2017/4/5,4.324
9601,180003.OFCN,2017/4/6,4.3459
9602,180003.OFCN,2017/4/7,4.3303
9603,180003.OFCN,2017/4/10,4.3071
9604,180003.OFCN,2017/4/11,4.3054
9605,180003.OFCN,2017/4/12,4.2991
9606,180003.OFCN,2017/4/13,4.2995
9607,180003.OFCN,2017/4/14,4.2687
9608,180003.OFCN,2017/4/17,4.2692
9609,180003.OFCN,2017/4/18,4.2498
9610,180003.OFCN,2017/4/19,4.2316
9611,180003.OFCN,2017/4/20,4.2506
9612,180003.OFCN,2017/4/21,4.2603
9613,180003.OFCN,2017/4/24,4.2274
9614,180003.OFCN,2017/4/25,4.2456
9615,180003.OFCN,2017/4/26,4.2498
9616,180003.OFCN,2017/4/27,4.2574
9617,180003.OFCN,2017/4/28,4.2472
9618,180003.OFCN,2017/5/2,4.227
9619,180003.OFCN,2017/5/3,4.216
9620,180003.OFCN,2017/5/4,4.2021
9621,180003.OFCN,2017/5/5,4.1802
9622,180003.OFCN,2017/5/8,4.1511
9623,180003.OFCN,2017/5/9,4.1503
9624,180003.OFCN,2017/5/10,4.1477
9625,180003.OFCN,2017/5/11,4.1747
9626,180003.OFCN,2017/5/12,4.2198
9627,180003.OFCN,2017/5/15,4.2342
9628,180003.OFCN,2017/5/16,4.2633
9629,180003.OFCN,2017/5/17,4.2367
9630,180003.OFCN,2017/5/18,4.2279
9631,180003.OFCN,2017/5/19,4.2354
9632,180003.OFCN,2017/5/22,4.246
9633,180003.OFCN,2017/5/23,4.2704
9634,180003.OFCN,2017/5/24,4.2696
9635,180003.OFCN,2017/5/25,4.3552
9636,180003.OFCN,2017/5/26,4.3501
9637,180003.OFCN,2017/5/31,4.3564
9638,184722.XSHE,2017/3/3,5.836
9639,184722.XSHE,2017/3/10,5.8501
9640,184722.XSHE,2017/3/17,5.8854
9641,184722.XSHE,2017/3/24,5.9348
9642,184722.XSHE,2017/3/31,5.8674
9643,184722.XSHE,2017/4/7,5.9841
9644,184722.XSHE,2017/4/14,5.8815
9645,184722.XSHE,2017/4/21,5.8314
9646,184722.XSHE,2017/4/28,5.7981
9647,184722.XSHE,2017/5/5,5.702
9648,184722.XSHE,2017/5/12,5.6134
9649,184722.XSHE,2017/5/19,5.6422
9650,184722.XSHE,2017/5/26,5.4421
9651,200002.OFCN,2017/3/1,3.718
9652,200002.OFCN,2017/3/2,3.6958
9653,200002.OFCN,2017/3/3,3.6885
9654,200002.OFCN,2017/3/6,3.7095
9655,200002.OFCN,2017/3/7,3.718
9656,200002.OFCN,2017/3/8,3.7133
9657,200002.OFCN,2017/3/9,3.6916
9658,200002.OFCN,2017/3/10,3.6942
9659,200002.OFCN,2017/3/13,3.726
9660,200002.OFCN,2017/3/14,3.725
9661,200002.OFCN,2017/3/15,3.7327
9662,200002.OFCN,2017/3/16,3.7516
9663,200002.OFCN,2017/3/17,3.7154
9664,200002.OFCN,2017/3/20,3.7201
9665,200002.OFCN,2017/3/21,3.739
9666,200002.OFCN,2017/3/22,3.7234
9667,200002.OFCN,2017/3/23,3.7359
9668,200002.OFCN,2017/3/24,3.7646
9669,200002.OFCN,2017/3/27,3.7534
9670,200002.OFCN,2017/3/28,3.7459
9671,200002.OFCN,2017/3/29,3.7413
9672,200002.OFCN,2017/3/30,3.711
9673,200002.OFCN,2017/3/31,3.7317
9674,200002.OFCN,2017/4/5,3.7816
9675,200002.OFCN,2017/4/6,3.7933
9676,200002.OFCN,2017/4/7,3.7979
9677,200002.OFCN,2017/4/10,3.7842
9678,200002.OFCN,2017/4/11,3.7982
9679,200002.OFCN,2017/4/12,3.7915
9680,200002.OFCN,2017/4/13,3.7979
9681,200002.OFCN,2017/4/14,3.7695
9682,200002.OFCN,2017/4/17,3.7625
9683,200002.OFCN,2017/4/18,3.7459
9684,200002.OFCN,2017/4/19,3.7302
9685,200002.OFCN,2017/4/20,3.7465
9686,200002.OFCN,2017/4/21,3.7511
9687,200002.OFCN,2017/4/24,3.7154
9688,200002.OFCN,2017/4/25,3.7265
9689,200002.OFCN,2017/4/26,3.7315
9690,200002.OFCN,2017/4/27,3.7356
